age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,student_id,lucky_number,hobby_code
18,Private,276540,12th,8,Never-married,Sales,Own-child,Black,Female,0,0,15,United-States,<=50K,21662,123,B
21,Private,293968,Some-college,10,Married-spouse-absent,Sales,Own-child,Black,Female,0,0,20,United-States,0,21663,936,A
43,?,35523,Assoc-acdm,12,Divorced,?,Not-in-family,White,Female,0,0,35,United-States,<=50K,21664,310,C
32,Local-gov,186993,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0,21665,260,D
52,Private,232132,12th,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,>50K,21666,354,A
48,Private,176917,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,Male,0,0,55,United-States,<=50K,21667,670,B
40,Private,105936,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,,0,40,United-States,<=50K,21668,213,B
22,,34506,Some-college,10,Separated,?,Unmarried,White,Female,0,,25,United-States,0,21669,603,B
42,,178074,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,,40,,<=50K,21670,771,D
60,?,116961,7th-8th,4,Widowed,?,,White,Female,0,,20,United-States,<=50K,21671,319,C
34,Private,191930,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,,0,0,40,United-States,<=50K,21672,456,D
27,Private,130807,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,,40,United-States,<=50K,21673,268,A
47,Self-emp-not-inc,94100,Bachelors,13,Never-married,Farming-fishing,,White,Male,,0,65,United-States,<=50K,21674,623,C
65,Self-emp-not-inc,144822,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K,21675,341,D
61,Self-emp-inc,102191,Masters,14,Widowed,Exec-managerial,Unmarried,White,Female,0,0,99,United-States,<=50K,21676,474,B
18,,90934,,,Never-married,Sales,Own-child,White,Male,0,0,28,United-States,0,21677,238,A
49,?,296892,HS-grad,9,Married-civ-spouse,?,Husband,White,,0,0,40,Puerto-Rico,<=50K,21678,196,B
48,Private,173243,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,21679,246,D
30,Private,189759,Bachelors,13,,Sales,Not-in-family,White,Male,0,0,40,United-States,0,21680,281,A
68,,,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,,0,50,United-States,>50K,21681,156,C
23,Private,133061,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,80,United-States,<=50K,21682,141,C
65,Self-emp-not-inc,175202,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0,24,United-States,<=50K,21683,965,D
,Private,27051,Bachelors,,Married-civ-spouse,Adm-clerical,Husband,White,,0,0,44,United-States,0,21684,810,D
44,Private,60414,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,21685,642,C
48,Local-gov,317360,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K,21686,791,C
24,Private,258298,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,United-States,0,21687,101,D
58,Private,174040,Some-college,10,Never-married,Farming-fishing,Not-in-family,,Male,0,0,40,United-States,<=50K,21688,387,C
32,Local-gov,177566,Some-college,10,Married-spouse-absent,,Not-in-family,White,Male,0,0,50,Germany,<=50K,21689,237,A
54,Private,162238,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,1,21690,716,D
35,Private,87556,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,,United-States,>50K,21691,611,A
35,Private,144322,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K,21692,829,B
24,Private,190015,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,0,21693,321,A
38,Self-emp-not-inc,151322,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,21694,430,D
57,Local-gov,47392,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,21695,716,
38,Private,107125,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K,21696,503,C
,Private,265295,HS-grad,9,Never-married,,Not-in-family,White,Male,0,,40,United-States,<=50K,21697,607,A
25,Private,,Bachelors,13,Never-married,Tech-support,Own-child,White,Female,0,0,16,United-States,<=50K,21698,226,A
56,Private,147989,Some-college,10,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,0,0,40,,<=50K,21699,364,D
32,Private,185732,11th,7,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,21700,811,C
22,Private,153516,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,,United-States,0,21701,863,D
23,?,191910,Some-college,10,Never-married,?,Other-relative,White,Male,,0,40,United-States,<=50K,21702,114,C
33,Private,216145,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,21703,325,D
42,Private,202872,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,12,United-States,<=50K,21704,964,C
62,,39630,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,United-States,<=50K,21705,204,B
24,?,,9th,,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K,21706,844,D
26,Local-gov,206721,Bachelors,13,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States,<=50K,21707,592,B
46,Private,358585,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,>50K,21708,418,D
33,Private,377283,Bachelors,13,Separated,Sales,Not-in-family,White,Female,0,0,50,United-States,>50K,21709,318,D
65,?,76043,HS-grad,9,,?,Husband,White,Male,0,0,1,United-States,>50K,21710,376,D
43,Local-gov,223861,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,21711,872,A
43,Private,163455,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,,>50K,21712,992,D
35,Private,183892,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,,<=50K,21713,440,C
48,Private,47022,HS-grad,9,Widowed,Handlers-cleaners,Other-relative,White,Female,0,0,48,United-States,0,21714,551,A
55,Federal-gov,145401,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,,Male,0,0,40,United-States,>50K,21715,468,C
45,Private,387074,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,21716,947,C
59,Federal-gov,195467,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0,21717,573,C
56,Local-gov,,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,,<=50K,21718,,C
21,Private,156807,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,10,United-States,<=50K,21719,983,
38,Private,273640,HS-grad,9,,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,21720,518,B
27,Private,191177,Some-college,10,Never-married,,Own-child,White,Female,0,0,40,United-States,<=50K,21721,809,A
48,Self-emp-inc,184787,7th-8th,4,,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,21722,964,C
37,State-gov,239409,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1,21723,888,B
63,Self-emp-not-inc,404547,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K,21724,947,B
27,State-gov,23740,HS-grad,9,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,0,0,38,United-States,>50K,21725,594,C
20,Private,382153,,10,Never-married,Sales,Own-child,White,Male,0,0,25,United-States,<=50K,21726,138,D
,?,228424,10th,6,Never-married,?,Own-child,Black,Male,0,0,40,United-States,<=50K,21727,261,C
51,Self-emp-not-inc,168539,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,21728,220,B
28,Private,189530,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,21729,991,C
39,Private,89419,Assoc-voc,11,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,0,,40,,0,21730,498,B
35,Private,224512,,14,Married-civ-spouse,,Husband,White,Male,0,0,55,United-States,>50K,21731,361,C
21,,314645,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,43,,<=50K,21732,827,B
65,Private,85787,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,21733,923,C
54,Local-gov,279881,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,Black,,0,0,40,United-States,<=50K,21734,660,D
24,Private,141040,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K,21735,703,D
36,Private,222294,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K,21736,228,B
70,?,410980,Some-college,10,Married-civ-spouse,?,Husband,White,Male,,0,10,,>50K,21737,932,D
52,Private,38795,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,>50K,21738,639,D
64,Private,182979,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,21739,455,A
43,Private,223277,,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,21740,759,C
47,Federal-gov,160647,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0,21741,531,C
32,Private,45796,12th,,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,,United-States,0,21742,939,D
20,Private,110597,Some-college,10,Never-married,Sales,Own-child,White,,0,0,30,United-States,<=50K,21743,,D
33,Private,166961,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,,0,38,United-States,<=50K,21744,317,B
52,Private,318975,HS-grad,9,,Adm-clerical,Unmarried,White,,0,0,40,Cuba,0,21745,662,
49,Private,305657,,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,21746,526,A
31,Private,120857,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,,0,18,United-States,0,21747,916,A
62,Self-emp-not-inc,,HS-grad,9,Never-married,,Unmarried,White,Female,0,0,6,United-States,<=50K,21748,173,D
44,Private,304530,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,55,United-States,0,21749,559,B
68,Local-gov,233954,Masters,14,Widowed,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,1,21750,524,B
40,Federal-gov,26880,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0,,,United-States,0,21751,810,C
46,Private,70754,7th-8th,4,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,<=50K,21752,291,D
22,Private,184665,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K,21753,288,D
37,Self-emp-not-inc,,Bachelors,13,Divorced,Tech-support,Not-in-family,White,Male,0,0,15,United-States,0,21754,111,B
62,Private,252668,,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,70,United-States,<=50K,21755,338,A
37,Private,86551,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1,21756,971,A
44,Private,106900,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,68,United-States,<=50K,21757,692,C
41,Private,204235,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,21758,552,D
36,Local-gov,127772,Bachelors,,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,0,21759,,D
26,Private,117217,Bachelors,13,Divorced,Other-service,Not-in-family,White,Female,0,0,45,United-States,<=50K,21760,881,A
48,Federal-gov,215389,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,,Male,0,0,40,United-States,>50K,21761,901,D
21,Private,198050,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,28,United-States,<=50K,21762,147,D
44,Private,377018,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,21763,416,B
56,Private,99894,10th,6,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0,0,30,Japan,>50K,21764,308,C
25,Private,170786,9th,5,Never-married,Transport-moving,Other-relative,White,Male,0,0,,United-States,<=50K,21765,646,C
32,Local-gov,250585,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,,0,50,United-States,<=50K,21766,218,C
47,,198769,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,,>50K,21767,676,B
,Private,306513,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,,United-States,<=50K,21768,414,C
23,Private,109307,Assoc-voc,11,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K,21769,853,C
41,Federal-gov,106982,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,>50K,21770,,A
55,,396878,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,25,United-States,<=50K,21771,562,A
23,Private,344278,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,25,United-States,<=50K,21772,863,C
29,Private,107812,Some-college,10,,Prof-specialty,Not-in-family,White,Male,0,0,15,United-States,<=50K,21773,854,B
48,Private,185143,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,21774,653,B
36,Private,143068,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,,0,21775,680,B
46,Private,,Assoc-voc,11,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,21776,502,D
34,Private,321787,Some-college,10,Never-married,Adm-clerical,Own-child,White,,0,0,40,United-States,<=50K,21777,206,D
,State-gov,21306,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,Germany,<=50K,21778,138,B
18,,271935,HS-grad,9,,Machine-op-inspct,Own-child,,Female,0,0,40,United-States,0,21779,680,A
18,Private,148952,Some-college,,Never-married,Other-service,Own-child,White,Female,0,0,24,United-States,0,21780,279,D
42,Private,196626,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,21781,111,B
64,?,108082,Some-college,10,,?,Husband,White,Male,0,0,40,United-States,<=50K,21782,438,D
36,Private,199439,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,,>50K,21783,815,D
20,?,304076,11th,7,Never-married,?,Own-child,Black,Female,0,0,20,United-States,<=50K,21784,647,D
52,Self-emp-inc,81436,Prof-school,15,,Sales,Husband,White,Male,0,0,40,United-States,>50K,21785,225,D
44,Self-emp-inc,352971,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,,45,United-States,>50K,21786,162,B
53,Private,375134,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K,21787,943,D
36,Private,206521,Bachelors,,,Sales,Husband,,Male,0,0,60,United-States,>50K,21788,181,C
27,Private,,Bachelors,13,Never-married,Tech-support,Other-relative,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,21789,918,B
52,Private,208302,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,60,United-States,<=50K,21790,398,B
60,Self-emp-not-inc,135285,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,,0,0,40,United-States,<=50K,21791,133,B
41,Private,171615,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,1,21792,851,D
64,Self-emp-not-inc,149698,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,,0,,United-States,1,21793,708,B
25,Private,71351,1st-4th,2,Never-married,Other-service,Other-relative,White,Male,0,0,25,El-Salvador,<=50K,21794,148,A
63,Private,84737,7th-8th,,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,South,<=50K,21795,757,C
54,Local-gov,375134,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,21796,736,A
21,Private,207103,,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0,21797,800,C
27,Private,199314,Bachelors,13,Never-married,Adm-clerical,,White,Male,0,0,40,Poland,<=50K,21798,156,C
37,Private,240837,HS-grad,9,Divorced,Other-service,Not-in-family,,Female,0,0,30,United-States,<=50K,21799,960,D
22,Private,283499,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,,35,,<=50K,21800,208,C
,Private,,,4,Married-civ-spouse,Craft-repair,Husband,White,,0,,40,United-States,<=50K,21801,616,C
54,Private,21698,10th,6,Divorced,Other-service,Unmarried,White,,0,0,40,United-States,<=50K,21802,123,A
60,Local-gov,232618,HS-grad,9,Married-civ-spouse,Other-service,Husband,,Male,0,,40,United-States,<=50K,21803,320,C
19,Private,,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,<=50K,21804,414,
25,Local-gov,63996,,9,Divorced,Adm-clerical,Not-in-family,White,Female,,0,40,United-States,0,21805,393,B
51,Local-gov,182985,HS-grad,9,Married-civ-spouse,,Wife,White,Female,0,0,40,United-States,0,21806,109,C
47,Federal-gov,380127,HS-grad,9,,,Not-in-family,White,Female,0,0,40,United-States,0,21807,776,B
44,Self-emp-not-inc,111483,10th,6,Never-married,Craft-repair,Own-child,White,Male,0,0,50,,<=50K,21808,580,D
18,?,31008,Some-college,10,Never-married,?,Own-child,,Female,0,0,30,United-States,0,21809,826,
57,Private,96346,HS-grad,,Widowed,Prof-specialty,Not-in-family,White,Female,0,,57,United-States,0,21810,737,D
22,Private,317528,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,34,United-States,0,21811,366,C
36,State-gov,223020,Some-college,10,Divorced,Other-service,Unmarried,,Female,0,0,20,United-States,0,21812,891,D
39,Private,115076,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,,Male,0,0,40,United-States,<=50K,21813,187,D
49,Private,133969,Doctorate,16,Married-civ-spouse,,Husband,Other,Male,0,0,50,United-States,1,21814,554,C
41,Private,,,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,,0,,China,<=50K,21815,725,C
35,Private,193241,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,38,United-States,<=50K,21816,632,D
30,,178841,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0,21817,247,A
53,Self-emp-not-inc,321865,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,,United-States,>50K,21818,856,
34,Self-emp-not-inc,321709,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,25,United-States,<=50K,21819,,C
22,Private,166371,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,0,0,40,?,<=50K,21820,828,A
18,Private,210574,HS-grad,9,Never-married,Sales,Own-child,White,,0,0,20,United-States,0,21821,530,B
33,Self-emp-inc,144949,Bachelors,13,,Sales,Husband,White,Male,0,0,65,United-States,<=50K,21822,851,A
45,,90803,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,21823,843,B
43,State-gov,126701,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,1,21824,843,A
40,Private,178417,,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,0,21825,341,D
,Self-emp-not-inc,197176,Bachelors,13,,Farming-fishing,Husband,White,Male,0,0,75,United-States,>50K,21826,801,C
22,Private,117606,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,32,United-States,<=50K,21827,840,
